Fecha,Provincia,Long,Lat,Confirmados_acum,Recuperados_acum,Fallecidos_acum,Activos_acum,Fuente
2020-04-14,Chubut,-68.52699,-43.78851,1,0,0,1,
2020-04-14,Córdoba,-63.80186,-32.14292,222,2,3,217,
2020-04-14,Corrientes,-57.80480,-28.78006,31,2,0,29,
2020-04-14,Entre Ríos,-59.20145,-32.05887,21,4,0,17,
2020-04-14,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-14,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-14,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-14,La Rioja,-67.18174,-29.68578,28,0,1,27,
2020-04-14,Mendoza,-68.58313,-34.62998,62,2,5,55,
2020-04-14,Misiones,-54.65168,-26.87541,3,0,0,3,
2020-04-14,Neuquén,-70.11877,-38.64170,90,0,4,86,
2020-04-14,Río Negro,-67.22940,-40.40577,94,4,3,87,
2020-04-14,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-14,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-14,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-14,Santa Cruz,-69.95597,-48.81547,40,0,0,40,
2020-04-14,Santa Fe,-60.94991,-30.70707,207,9,2,196,
2020-04-14,Santiago del Estero,-63.25238,-27.78242,12,0,0,12,
2020-04-14,T. del Fuego + Malvinas,-67.47126,-54.32989,107,0,0,107,
2020-04-14,Tucumán,-65.36485,-26.94806,30,0,4,26,
2020-04-15,Buenos Aires,-60.55722,-36.67373,729,73,35,621,
2020-04-15,CABA,-58.44591,-34.61449,648,118,29,501,
2020-04-15,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-15,Chaco,-60.76583,-26.38643,191,9,9,173,
2020-04-15,Chubut,-68.52699,-43.78851,1,0,0,1,
2020-04-15,Córdoba,-63.80186,-32.14292,228,2,4,222,
2020-04-15,Corrientes,-57.80480,-28.78006,31,2,0,29,
2020-04-15,Entre Ríos,-59.20145,-32.05887,21,4,0,17,
2020-04-15,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-15,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-15,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-15,La Rioja,-67.18174,-29.68578,31,0,1,30,
2020-04-15,Mendoza,-68.58313,-34.62998,63,2,5,56,
2020-04-15,Misiones,-54.65168,-26.87541,3,0,0,3,
2020-04-15,Neuquén,-70.11877,-38.64170,91,0,4,87,
2020-04-15,Río Negro,-67.22940,-40.40577,106,4,3,99,
2020-04-15,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-15,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-15,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-15,Santa Cruz,-69.95597,-48.81547,40,0,0,40,
2020-04-15,Santa Fe,-60.94991,-30.70707,209,9,2,198,
2020-04-15,Santiago del Estero,-63.25238,-27.78242,12,0,0,12,
2020-04-15,T. del Fuego + Malvinas,-67.47126,-54.32989,110,0,0,110,
2020-04-15,Tucumán,-65.36485,-26.94806,30,0,4,26,
2020-04-16,Buenos Aires,-60.55722,-36.67373,759,73,35,651,
2020-04-16,CABA,-58.44591,-34.61449,663,118,29,516,
2020-04-16,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-16,Chaco,-60.76583,-26.38643,202,9,9,184,
2020-04-16,Chubut,-68.52699,-43.78851,2,0,0,2,
2020-04-16,Córdoba,-63.80186,-32.14292,241,2,4,235,
2020-04-16,Corrientes,-57.80480,-28.78006,31,2,0,29,
2020-04-16,Entre Ríos,-59.20145,-32.05887,22,4,0,18,
2020-04-16,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-16,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-16,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-16,La Rioja,-67.18174,-29.68578,34,0,1,33,
2020-04-16,Mendoza,-68.58313,-34.62998,68,2,5,61,
2020-04-16,Misiones,-54.65168,-26.87541,3,0,0,3,
2020-04-16,Neuquén,-70.11877,-38.64170,92,0,4,88,
2020-04-16,Río Negro,-67.22940,-40.40577,115,4,3,108,
2020-04-16,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-16,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-16,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-16,Santa Cruz,-69.95597,-48.81547,40,0,0,40,
2020-04-16,Santa Fe,-60.94991,-30.70707,212,9,2,201,
2020-04-16,Santiago del Estero,-63.25238,-27.78242,12,0,0,12,
2020-04-16,T. del Fuego + Malvinas,-67.47126,-54.32989,117,0,0,117,
2020-04-16,Tucumán,-65.36485,-26.94806,30,0,4,26,
2020-04-17,Buenos Aires,-60.55722,-36.67373,794,120,38,636,
2020-04-17,CABA,-58.44591,-34.61449,677,301,30,346,
2020-04-17,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-17,Chaco,-60.76583,-26.38643,224,56,9,159,
2020-04-17,Chubut,-68.52699,-43.78851,1,0,0,1,
2020-04-17,Córdoba,-63.80186,-32.14292,247,38,4,205,
2020-04-17,Corrientes,-57.80480,-28.78006,31,2,0,29,
2020-04-17,Entre Ríos,-59.20145,-32.05887,22,10,0,12,
2020-04-17,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-17,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-17,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-17,La Rioja,-67.18174,-29.68578,35,2,2,31,
2020-04-17,Mendoza,-68.58313,-34.62998,69,5,7,57,
2020-04-17,Misiones,-54.65168,-26.87541,4,0,0,4,
2020-04-17,Neuquén,-70.11877,-38.64170,93,2,4,87,
2020-04-17,Río Negro,-67.22940,-40.40577,116,7,3,106,
2020-04-17,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-17,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-17,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-17,Santa Cruz,-69.95597,-48.81547,40,5,0,35,
2020-04-17,Santa Fe,-60.94991,-30.70707,212,27,2,183,
2020-04-17,Santiago del Estero,-63.25238,-27.78242,12,3,0,9,
2020-04-17,T. del Fuego + Malvinas,-67.47126,-54.32989,119,36,0,83,
2020-04-17,Tucumán,-65.36485,-26.94806,30,3,4,23,
2020-04-18,Buenos Aires,-60.55722,-36.67373,,,,,
2020-04-18,CABA,-58.44591,-34.61449,,,,,
2020-04-18,Catamarca,-66.94769,-27.33589,,,,,
2020-04-18,Chaco,-60.76583,-26.38643,,,,,
2020-04-18,Chubut,-68.52699,-43.78851,,,,,
2020-04-18,Córdoba,-63.80186,-32.14292,,,,,
2020-04-18,Corrientes,-57.80480,-28.78006,,,,,
2020-04-18,Entre Ríos,-59.20145,-32.05887,,,,,
2020-04-18,Formosa,-59.93246,-24.89495,,,,,
2020-04-18,Jujuy,-65.76433,-23.31999,,,,,
2020-04-18,La Pampa,-65.44665,-37.13155,,,,,
2020-04-18,La Rioja,-67.18174,-29.68578,,,,,
2020-04-18,Mendoza,-68.58313,-34.62998,,,,,
2020-04-18,Misiones,-54.65168,-26.87541,,,,,
2020-04-18,Neuquén,-70.11877,-38.64170,,,,,
2020-04-18,Río Negro,-67.22940,-40.40577,,,,,
2020-04-18,Salta,-64.93286,-25.03768,,,,,
2020-04-18,San Juan,-68.88949,-30.86537,,,,,
2020-04-18,San Luis,-66.02813,-33.75773,,,,,
2020-04-18,Santa Cruz,-69.95597,-48.81547,,,,,
2020-04-18,Santa Fe,-60.94991,-30.70707,,,,,
2020-04-18,Santiago del Estero,-63.25238,-27.78242,,,,,
2020-04-18,T. del Fuego + Malvinas,-67.47126,-54.32989,,,,,
2020-04-18,Tucumán,-65.36485,-26.94806,,,,,
2020-04-19,Buenos Aires,-60.55722,-36.67373,873,120,41,712,
2020-04-19,CABA,-58.44591,-34.61449,706,301,31,374,
2020-04-19,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-19,Chaco,-60.76583,-26.38643,253,56,9,188,
2020-04-19,Chubut,-68.52699,-43.78851,2,0,0,2,
2020-04-19,Córdoba,-63.80186,-32.14292,260,38,5,217,
2020-04-19,Corrientes,-57.80480,-28.78006,31,2,0,29,
2020-04-19,Entre Ríos,-59.20145,-32.05887,22,10,0,12,
2020-04-19,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-19,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-19,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-19,La Rioja,-67.18174,-29.68578,39,2,2,35,
2020-04-19,Mendoza,-68.58313,-34.62998,72,5,7,60,
2020-04-19,Misiones,-54.65168,-26.87541,5,0,0,5,
2020-04-19,Neuquén,-70.11877,-38.64170,99,2,4,93,
2020-04-19,Río Negro,-67.22940,-40.40577,127,7,3,117,
2020-04-19,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-19,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-19,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-19,Santa Cruz,-69.95597,-48.81547,40,5,0,35,
2020-04-19,Santa Fe,-60.94991,-30.70707,222,27,2,193,
2020-04-19,Santiago del Estero,-63.25238,-27.78242,12,3,0,9,
2020-04-19,T. del Fuego + Malvinas,-67.47126,-54.32989,122,36,0,86,
2020-04-19,Tucumán,-65.36485,-26.94806,30,3,4,23,
2020-04-20,Buenos Aires,-60.55722,-36.67373,915,120,41,754,
2020-04-20,CABA,-58.44591,-34.61449,728,301,32,395,
2020-04-20,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-20,Chaco,-60.76583,-26.38643,258,56,9,193,
2020-04-20,Chubut,-68.52699,-43.78851,2,0,0,2,
2020-04-20,Córdoba,-63.80186,-32.14292,260,38,7,215,
2020-04-20,Corrientes,-57.80480,-28.78006,34,2,0,32,
2020-04-20,Entre Ríos,-59.20145,-32.05887,22,10,0,12,
2020-04-20,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-20,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-20,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-20,La Rioja,-67.18174,-29.68578,39,2,2,35,
2020-04-20,Mendoza,-68.58313,-34.62998,73,5,7,61,
2020-04-20,Misiones,-54.65168,-26.87541,5,0,0,5,
2020-04-20,Neuquén,-70.11877,-38.64170,102,2,4,96,
2020-04-20,Río Negro,-67.22940,-40.40577,137,7,6,124,
2020-04-20,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-20,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-20,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-20,Santa Cruz,-69.95597,-48.81547,41,5,0,36,
2020-04-20,Santa Fe,-60.94991,-30.70707,224,27,2,195,
2020-04-20,Santiago del Estero,-63.25238,-27.78242,12,3,0,9,
2020-04-20,T. del Fuego + Malvinas,-67.47126,-54.32989,122,36,0,86,
2020-04-20,Tucumán,-65.36485,-26.94806,31,3,4,24,
2020-04-21,Buenos Aires,-60.55722,-36.67373,975,120,42,813,
2020-04-21,CABA,-58.44591,-34.61449,761,301,36,424,
2020-04-21,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-21,Chaco,-60.76583,-26.38643,263,56,9,198,
2020-04-21,Chubut,-68.52699,-43.78851,2,0,0,2,
2020-04-21,Córdoba,-63.80186,-32.14292,260,38,7,215,
2020-04-21,Corrientes,-57.80480,-28.78006,34,2,0,32,
2020-04-21,Entre Ríos,-59.20145,-32.05887,22,10,0,12,
2020-04-21,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-21,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-21,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-21,La Rioja,-67.18174,-29.68578,40,2,4,34,
2020-04-21,Mendoza,-68.58313,-34.62998,73,5,7,61,
2020-04-21,Misiones,-54.65168,-26.87541,5,0,0,5,
2020-04-21,Neuquén,-70.11877,-38.64170,102,2,4,96,
2020-04-21,Río Negro,-67.22940,-40.40577,148,7,6,135,
2020-04-21,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-21,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-21,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-21,Santa Cruz,-69.95597,-48.81547,41,5,0,36,
2020-04-21,Santa Fe,-60.94991,-30.70707,225,27,2,196,
2020-04-21,Santiago del Estero,-63.25238,-27.78242,12,3,0,9,
2020-04-21,T. del Fuego + Malvinas,-67.47126,-54.32989,124,36,0,88,
2020-04-21,Tucumán,-65.36485,-26.94806,31,3,4,24,
2020-04-22,Buenos Aires,-60.55722,-36.67373,1036,120,47,869,
2020-04-22,CABA,-58.44591,-34.61449,800,301,38,461,
2020-04-22,Catamarca,-66.94769,-27.33589,0,0,0,0,
2020-04-22,Chaco,-60.76583,-26.38643,270,56,9,205,
2020-04-22,Chubut,-68.52699,-43.78851,2,0,0,2,
2020-04-22,Córdoba,-63.80186,-32.14292,264,38,8,218,
2020-04-22,Corrientes,-57.80480,-28.78006,34,2,0,32,
2020-04-22,Entre Ríos,-59.20145,-32.05887,22,10,0,12,
2020-04-22,Formosa,-59.93246,-24.89495,0,0,0,0,
2020-04-22,Jujuy,-65.76433,-23.31999,5,3,0,2,
2020-04-22,La Pampa,-65.44665,-37.13155,5,0,0,5,
2020-04-22,La Rioja,-67.18174,-29.68578,45,2,4,39,
2020-04-22,Mendoza,-68.58313,-34.62998,74,5,7,62,
2020-04-22,Misiones,-54.65168,-26.87541,5,0,0,5,
2020-04-22,Neuquén,-70.11877,-38.64170,103,2,4,97,
2020-04-22,Río Negro,-67.22940,-40.40577,165,7,6,152,
2020-04-22,Salta,-64.93286,-25.03768,3,0,0,3,
2020-04-22,San Juan,-68.88949,-30.86537,2,0,0,2,
2020-04-22,San Luis,-66.02813,-33.75773,11,0,0,11,
2020-04-22,Santa Cruz,-69.95597,-48.81547,41,5,0,36,
2020-04-22,Santa Fe,-60.94991,-30.70707,230,27,2,201,
2020-04-22,Santiago del Estero,-63.25238,-27.78242,12,3,0,9,
2020-04-22,T. del Fuego + Malvinas,-67.47126,-54.32989,124,36,0,88,
2020-04-22,Tucumán,-65.36485,-26.94806,35,3,4,28,
2020-04-23,Buenos Aires,-60.55722,-36.67373,1120,,,,
2020-04-23,CABA,-58.44591,-34.61449,837,,,,
2020-04-23,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-23,Chaco,-60.76583,-26.38643,280,,,,
2020-04-23,Chubut,-68.52699,-43.78851,2,,,,
2020-04-23,Córdoba,-63.80186,-32.14292,266,,,,
2020-04-23,Corrientes,-57.80480,-28.78006,35,,,,
2020-04-23,Entre Ríos,-59.20145,-32.05887,22,,,,
2020-04-23,Formosa,-59.93246,-24.89495,0,,,,
2020-04-23,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-23,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-23,La Rioja,-67.18174,-29.68578,45,,,,
2020-04-23,Mendoza,-68.58313,-34.62998,75,,,,
2020-04-23,Misiones,-54.65168,-26.87541,5,,,,
2020-04-23,Neuquén,-70.11877,-38.64170,104,,,,
2020-04-23,Río Negro,-67.22940,-40.40577,169,,,,
2020-04-23,Salta,-64.93286,-25.03768,3,,,,
2020-04-23,San Juan,-68.88949,-30.86537,2,,,,
2020-04-23,San Luis,-66.02813,-33.75773,11,,,,
2020-04-23,Santa Cruz,-69.95597,-48.81547,41,,,,
2020-04-23,Santa Fe,-60.94991,-30.70707,236,,,,
2020-04-23,Santiago del Estero,-63.25238,-27.78242,12,,,,
2020-04-23,T. del Fuego + Malvinas,-67.47126,-54.32989,125,,,,
2020-04-23,Tucumán,-65.36485,-26.94806,34,,,,
2020-04-24,Buenos Aires,-60.55722,-36.67373,1181,,,,
2020-04-24,CABA,-58.44591,-34.61449,916,,,,
2020-04-24,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-24,Chaco,-60.76583,-26.38643,287,,,,
2020-04-24,Chubut,-68.52699,-43.78851,2,,,,
2020-04-24,Córdoba,-63.80186,-32.14292,269,,,,
2020-04-24,Corrientes,-57.80480,-28.78006,39,,,,
2020-04-24,Entre Ríos,-59.20145,-32.05887,22,,,,
2020-04-24,Formosa,-59.93246,-24.89495,0,,,,
2020-04-24,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-24,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-24,La Rioja,-67.18174,-29.68578,47,,,,
2020-04-24,Mendoza,-68.58313,-34.62998,75,,,,
2020-04-24,Misiones,-54.65168,-26.87541,6,,,,
2020-04-24,Neuquén,-70.11877,-38.64170,104,,,,
2020-04-24,Río Negro,-67.22940,-40.40577,180,,,,
2020-04-24,Salta,-64.93286,-25.03768,3,,,,
2020-04-24,San Juan,-68.88949,-30.86537,2,,,,
2020-04-24,San Luis,-66.02813,-33.75773,11,,,,
2020-04-24,Santa Cruz,-69.95597,-48.81547,42,,,,
2020-04-24,Santa Fe,-60.94991,-30.70707,239,,,,
2020-04-24,Santiago del Estero,-63.25238,-27.78242,12,,,,
2020-04-24,T. del Fuego + Malvinas,-67.47126,-54.32989,126,,,,
2020-04-24,Tucumán,-65.36485,-26.94806,34,,,,
2020-04-25,Buenos Aires,-60.55722,-36.67373,1275,,,,
2020-04-25,CABA,-58.44591,-34.61449,971,,,,
2020-04-25,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-25,Chaco,-60.76583,-26.38643,294,,,,
2020-04-25,Chubut,-68.52699,-43.78851,2,,,,
2020-04-25,Córdoba,-63.80186,-32.14292,270,,,,
2020-04-25,Corrientes,-57.80480,-28.78006,40,,,,
2020-04-25,Entre Ríos,-59.20145,-32.05887,22,,,,
2020-04-25,Formosa,-59.93246,-24.89495,0,,,,
2020-04-25,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-25,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-25,La Rioja,-67.18174,-29.68578,50,,,,
2020-04-25,Mendoza,-68.58313,-34.62998,75,,,,
2020-04-25,Misiones,-54.65168,-26.87541,6,,,,
2020-04-25,Neuquén,-70.11877,-38.64170,104,,,,
2020-04-25,Río Negro,-67.22940,-40.40577,184,,,,
2020-04-25,Salta,-64.93286,-25.03768,3,,,,
2020-04-25,San Juan,-68.88949,-30.86537,2,,,,
2020-04-25,San Luis,-66.02813,-33.75773,11,,,,
2020-04-25,Santa Cruz,-69.95597,-48.81547,42,,,,
2020-04-25,Santa Fe,-60.94991,-30.70707,242,,,,
2020-04-25,Santiago del Estero,-63.25238,-27.78242,13,,,,
2020-04-25,T. del Fuego + Malvinas,-67.47126,-54.32989,130,,,,
2020-04-25,Tucumán,-65.36485,-26.94806,34,,,,
2020-04-26,Buenos Aires,-60.55722,-36.67373,1331,,,,
2020-04-26,CABA,-58.44591,-34.61449,1007,,,,
2020-04-26,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-26,Chaco,-60.76583,-26.38643,297,,,,
2020-04-26,Chubut,-68.52699,-43.78851,2,,,,
2020-04-26,Córdoba,-63.80186,-32.14292,273,,,,
2020-04-26,Corrientes,-57.80480,-28.78006,46,,,,
2020-04-26,Entre Ríos,-59.20145,-32.05887,23,,,,
2020-04-26,Formosa,-59.93246,-24.89495,0,,,,
2020-04-26,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-26,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-26,La Rioja,-67.18174,-29.68578,50,,,,
2020-04-26,Mendoza,-68.58313,-34.62998,75,,,,
2020-04-26,Misiones,-54.65168,-26.87541,6,,,,
2020-04-26,Neuquén,-70.11877,-38.64170,105,,,,
2020-04-26,Río Negro,-67.22940,-40.40577,185,,,,
2020-04-26,Salta,-64.93286,-25.03768,4,,,,
2020-04-26,San Juan,-68.88949,-30.86537,2,,,,
2020-04-26,San Luis,-66.02813,-33.75773,11,,,,
2020-04-26,Santa Cruz,-69.95597,-48.81547,43,,,,
2020-04-26,Santa Fe,-60.94991,-30.70707,242,,,,
2020-04-26,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-04-26,T. del Fuego + Malvinas,-67.47126,-54.32989,130,,,,
2020-04-26,Tucumán,-65.36485,-26.94806,35,,,,
2020-04-27,Buenos Aires,-60.55722,-36.67373,1381,,,,
2020-04-27,CABA,-58.44591,-34.61449,1039,,,,
2020-04-27,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-27,Chaco,-60.76583,-26.38643,307,,,,
2020-04-27,Chubut,-68.52699,-43.78851,2,,,,
2020-04-27,Córdoba,-63.80186,-32.14292,273,,,,
2020-04-27,Corrientes,-57.80480,-28.78006,46,,,,
2020-04-27,Entre Ríos,-59.20145,-32.05887,23,,,,
2020-04-27,Formosa,-59.93246,-24.89495,0,,,,
2020-04-27,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-27,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-27,La Rioja,-67.18174,-29.68578,50,,,,
2020-04-27,Mendoza,-68.58313,-34.62998,75,,,,
2020-04-27,Misiones,-54.65168,-26.87541,8,,,,
2020-04-27,Neuquén,-70.11877,-38.64170,108,,,,
2020-04-27,Río Negro,-67.22940,-40.40577,193,,,,
2020-04-27,Salta,-64.93286,-25.03768,4,,,,
2020-04-27,San Juan,-68.88949,-30.86537,2,,,,
2020-04-27,San Luis,-66.02813,-33.75773,11,,,,
2020-04-27,Santa Cruz,-69.95597,-48.81547,48,,,,
2020-04-27,Santa Fe,-60.94991,-30.70707,242,,,,
2020-04-27,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-04-27,T. del Fuego + Malvinas,-67.47126,-54.32989,131,,,,
2020-04-27,Tucumán,-65.36485,-26.94806,35,,,,
2020-04-28,Buenos Aires,-60.55722,-36.67373,1429,,,,
2020-04-28,CABA,-58.44591,-34.61449,1089,,,,
2020-04-28,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-28,Chaco,-60.76583,-26.38643,307,,,,
2020-04-28,Chubut,-68.52699,-43.78851,2,,,,
2020-04-28,Córdoba,-63.80186,-32.14292,275,,,,
2020-04-28,Corrientes,-57.80480,-28.78006,47,,,,
2020-04-28,Entre Ríos,-59.20145,-32.05887,23,,,,
2020-04-28,Formosa,-59.93246,-24.89495,0,,,,
2020-04-28,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-28,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-28,La Rioja,-67.18174,-29.68578,51,,,,
2020-04-28,Mendoza,-68.58313,-34.62998,76,,,,
2020-04-28,Misiones,-54.65168,-26.87541,8,,,,
2020-04-28,Neuquén,-70.11877,-38.64170,108,,,,
2020-04-28,Río Negro,-67.22940,-40.40577,206,,,,
2020-04-28,Salta,-64.93286,-25.03768,4,,,,
2020-04-28,San Juan,-68.88949,-30.86537,2,,,,
2020-04-28,San Luis,-66.02813,-33.75773,11,,,,
2020-04-28,Santa Cruz,-69.95597,-48.81547,48,,,,
2020-04-28,Santa Fe,-60.94991,-30.70707,243,,,,
2020-04-28,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-04-28,T. del Fuego + Malvinas,-67.47126,-54.32989,137,,,,
2020-04-28,Tucumán,-65.36485,-26.94806,36,,,,
2020-04-29,Buenos Aires,-60.55722,-36.67373,1532,,,,
2020-04-29,CABA,-58.44591,-34.61449,1123,,,,
2020-04-29,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-29,Chaco,-60.76583,-26.38643,311,,,,
2020-04-29,Chubut,-68.52699,-43.78851,2,,,,
2020-04-29,Córdoba,-63.80186,-32.14292,276,,,,
2020-04-29,Corrientes,-57.80480,-28.78006,47,,,,
2020-04-29,Entre Ríos,-59.20145,-32.05887,23,,,,
2020-04-29,Formosa,-59.93246,-24.89495,0,,,,
2020-04-29,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-29,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-29,La Rioja,-67.18174,-29.68578,52,,,,
2020-04-29,Mendoza,-68.58313,-34.62998,78,,,,
2020-04-29,Misiones,-54.65168,-26.87541,12,,,,
2020-04-29,Neuquén,-70.11877,-38.64170,109,,,,
2020-04-29,Río Negro,-67.22940,-40.40577,214,,,,
2020-04-29,Salta,-64.93286,-25.03768,4,,,,
2020-04-29,San Juan,-68.88949,-30.86537,2,,,,
2020-04-29,San Luis,-66.02813,-33.75773,11,,,,
2020-04-29,Santa Cruz,-69.95597,-48.81547,48,,,,
2020-04-29,Santa Fe,-60.94991,-30.70707,243,,,,
2020-04-29,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-04-29,T. del Fuego + Malvinas,-67.47126,-54.32989,137,,,,
2020-04-29,Tucumán,-65.36485,-26.94806,36,,,,
2020-04-30,Buenos Aires,-60.55722,-36.67373,1598,,,,
2020-04-30,CABA,-58.44591,-34.61449,1168,,,,
2020-04-30,Catamarca,-66.94769,-27.33589,0,,,,
2020-04-30,Chaco,-60.76583,-26.38643,314,,,,
2020-04-30,Chubut,-68.52699,-43.78851,2,,,,
2020-04-30,Córdoba,-63.80186,-32.14292,278,,,,
2020-04-30,Corrientes,-57.80480,-28.78006,48,,,,
2020-04-30,Entre Ríos,-59.20145,-32.05887,23,,,,
2020-04-30,Formosa,-59.93246,-24.89495,0,,,,
2020-04-30,Jujuy,-65.76433,-23.31999,5,,,,
2020-04-30,La Pampa,-65.44665,-37.13155,5,,,,
2020-04-30,La Rioja,-67.18174,-29.68578,52,,,,
2020-04-30,Mendoza,-68.58313,-34.62998,83,,,,
2020-04-30,Misiones,-54.65168,-26.87541,12,,,,
2020-04-30,Neuquén,-70.11877,-38.64170,111,,,,
2020-04-30,Río Negro,-67.22940,-40.40577,228,,,,
2020-04-30,Salta,-64.93286,-25.03768,4,,,,
2020-04-30,San Juan,-68.88949,-30.86537,2,,,,
2020-04-30,San Luis,-66.02813,-33.75773,11,,,,
2020-04-30,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-04-30,Santa Fe,-60.94991,-30.70707,243,,,,
2020-04-30,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-04-30,T. del Fuego + Malvinas,-67.47126,-54.32989,139,,,,
2020-04-30,Tucumán,-65.36485,-26.94806,38,,,,
2020-05-01,Buenos Aires,-60.55722,-36.67373,1632,,,,
2020-05-01,CABA,-58.44591,-34.61449,1197,,,,
2020-05-01,Catamarca,-66.94769,-27.33589,0,,,,
2020-05-01,Chaco,-60.76583,-26.38643,326,,,,
2020-05-01,Chubut,-68.52699,-43.78851,3,,,,
2020-05-01,Córdoba,-63.80186,-32.14292,291,,,,
2020-05-01,Corrientes,-57.80480,-28.78006,49,,,,
2020-05-01,Entre Ríos,-59.20145,-32.05887,25,,,,
2020-05-01,Formosa,-59.93246,-24.89495,0,,,,
2020-05-01,Jujuy,-65.76433,-23.31999,5,,,,
2020-05-01,La Pampa,-65.44665,-37.13155,5,,,,
2020-05-01,La Rioja,-67.18174,-29.68578,55,,,,
2020-05-01,Mendoza,-68.58313,-34.62998,84,,,,
2020-05-01,Misiones,-54.65168,-26.87541,12,,,,
2020-05-01,Neuquén,-70.11877,-38.64170,111,,,,
2020-05-01,Río Negro,-67.22940,-40.40577,236,,,,
2020-05-01,Salta,-64.93286,-25.03768,4,,,,
2020-05-01,San Juan,-68.88949,-30.86537,2,,,,
2020-05-01,San Luis,-66.02813,-33.75773,11,,,,
2020-05-01,Santa Cruz,-69.95597,-48.81547,49,,,,
2020-05-01,Santa Fe,-60.94991,-30.70707,243,,,,
2020-05-01,Santiago del Estero,-63.25238,-27.78242,15,,,,
2020-05-01,T. del Fuego + Malvinas,-67.47126,-54.32989,140,,,,
